link,source,filename,type
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198201.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198201.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198202.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198202.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198203.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198203.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198204.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198204.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198205.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198205.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198206.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198206.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198207.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198207.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198208.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198208.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198209.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198209.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198210.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198210.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198211.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198211.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198212.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198212.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198301.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198301.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198302.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198302.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198303.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198303.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198304.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198304.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198305.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198305.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198306.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198306.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198307.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198307.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198308.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198308.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198309.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198309.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198310.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198310.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198311.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198311.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198312.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198312.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198401.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198401.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198402.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198402.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198403.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198403.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198404.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198404.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198405.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198405.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198406.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198406.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198407.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198407.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198408.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198408.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198409.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198409.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198410.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198410.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198411.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198411.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198412.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198412.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198501.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198501.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198502.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198502.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198503.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198503.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198504.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198504.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198505.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198505.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198506.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198506.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198507.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198507.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198508.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198508.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198509.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198509.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198510.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198510.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198511.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198511.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198512.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198512.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198601.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198601.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198602.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198602.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198603.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198603.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198604.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198604.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198605.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198605.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198606.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198606.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198607.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198607.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198608.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198608.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198609.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198609.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198610.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198610.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198611.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198611.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198612.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198612.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198701.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198701.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198702.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198702.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198703.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198703.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198704.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198704.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198705.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198705.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198706.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198706.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198707.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198707.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198708.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198708.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198709.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198709.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198710.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198710.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198711.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198711.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198712.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198712.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198801.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198801.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198802.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198802.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198803.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198803.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198804.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198804.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198805.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198805.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198806.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198806.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198807.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198807.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198808.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198808.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198809.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198809.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198810.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198810.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198811.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198811.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198812.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198812.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198901.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198901.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198902.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198902.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198903.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198903.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198904.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_198904.nc,timeseries
